pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum,white_only_total,black_only_total,amer_indian_alaskanative_only_total,asian_only_total,pacisland_only_total,other_only_total,two_or_more_races_total,not_hislat_total,hislat_total,total_pop,whiteonly_pct,blackonly_pct,indianonly_pct,asianonly_pct,pacislandonly_pct,otheronly_pct,twoplusonly_pct,hislatonly_pct
1741,Lake,Oregon,22056.0,33611.0,47537.0,7862.0,3566.0,0.05019368344449826,0,0,1,0,7141.0,15.0,202.0,112.0,0.0,74.0,299.0,7216.0,627.0,7843.0,0.9104934336350886,0.0019125334693357134,0.025755450720387606,0.014280249904373326,0.0,0.00943516511538952,0.03812316715542522,0.07994389901823282
1742,Deer Lodge,Montana,22052.0,38958.0,49714.0,9285.0,3855.0,0.01215294025616463,0,0,1,0,8452.0,63.0,157.0,61.0,8.0,35.0,324.0,8794.0,306.0,9100.0,0.9287912087912088,0.006923076923076923,0.017252747252747253,0.006703296703296703,0.0008791208791208791,0.0038461538461538464,0.03560439560439561,0.03362637362637363
1743,Cattaraugus,New York,22049.0,42603.0,52637.0,79735.0,32246.0,0.032569895566770084,1,0,0,0,71439.0,1247.0,2380.0,648.0,0.0,419.0,1553.0,76081.0,1605.0,77686.0,0.9195865406894421,0.016051798264809618,0.030636150657776175,0.008341271271528975,0.0,0.005393507195633705,0.019990731920809413,0.020660093195685195
1744,Massac,Illinois,22047.0,43615.0,55256.0,15282.0,6053.0,0.043770947722549185,0,1,0,0,13127.0,901.0,7.0,22.0,0.0,0.0,373.0,14026.0,404.0,14430.0,0.9097020097020097,0.06243936243936244,0.0004851004851004851,0.0015246015246015245,0.0,0.0,0.025848925848925848,0.027997227997227998
1745,Perry,Arkansas,22047.0,42455.0,50840.0,10381.0,3903.0,0.058302692286138824,0,0,0,1,9578.0,196.0,63.0,0.0,0.0,193.0,292.0,10025.0,297.0,10322.0,0.9279209455531874,0.018988568106956018,0.006103468320093005,0.0,0.0,0.018697926758380157,0.028289091261383452,0.028773493509009884
1746,Iosco,Michigan,22047.0,36236.0,45265.0,25662.0,11172.0,0.06628434317143098,0,1,0,0,24185.0,172.0,200.0,173.0,10.0,50.0,457.0,24710.0,537.0,25247.0,0.9579355963084722,0.006812690616706935,0.007921733275240622,0.006852299283083139,0.00039608666376203115,0.0019804333188101556,0.018101160533924823,0.021269853844021074
1747,Decatur,Indiana,22046.0,48047.0,54432.0,25939.0,9792.0,0.02848886115871936,0,1,0,0,25609.0,167.0,112.0,362.0,0.0,33.0,269.0,26037.0,515.0,26552.0,0.9644847845736668,0.006289545043687858,0.004218137993371497,0.01363362458571859,0.0,0.001242844230189816,0.010131063573365472,0.01939590238023501
1748,Greenup,Kentucky,22035.0,44060.0,53746.0,36822.0,14465.0,0.052050372610610116,0,0,0,1,34664.0,313.0,27.0,163.0,0.0,98.0,500.0,35386.0,379.0,35765.0,0.9692157136865651,0.008751572766671326,0.0007549280022368237,0.004557528309800084,0.0,0.0027401090451558787,0.01398014818957081,0.010596952327694673
1749,Cherokee,Alabama,22030.0,34907.0,45998.0,26034.0,11656.0,0.05775509407084025,0,0,0,1,23997.0,1267.0,236.0,55.0,0.0,90.0,208.0,25455.0,398.0,25853.0,0.9282094921285731,0.049007852086798434,0.00912853440606506,0.002127412679379569,0.0,0.0034812207480756584,0.00804548795110819,0.015394731752601245
1750,Clinton,Ohio,22026.0,46048.0,54413.0,42013.0,15969.0,0.04565960651744934,0,1,0,0,39523.0,855.0,46.0,190.0,11.0,160.0,1111.0,41241.0,655.0,41896.0,0.943359747947298,0.020407676150467825,0.0010979568455222455,0.004535039144548406,0.00026255489784227613,0.003818980332251289,0.026518044682069888,0.015633950735153713
1751,Maries,Missouri,22026.0,42566.0,55331.0,9102.0,3749.0,0.0391965795631487,0,1,0,0,8732.0,21.0,73.0,22.0,0.0,0.0,36.0,8651.0,233.0,8884.0,0.9828905898244035,0.0023638000900495274,0.008217019360648357,0.002476361999099505,0.0,0.0,0.00405222872579919,0.026226924808644754
1752,Edwards,Texas,22015.0,43839.0,54440.0,2070.0,838.0,0.04993396098883645,0,0,0,1,2049.0,0.0,1.0,0.0,0.0,4.0,1.0,861.0,1194.0,2055.0,0.997080291970803,0.0,0.00048661800486618007,0.0,0.0,0.0019464720194647203,0.00048661800486618007,0.581021897810219
1753,Marion,Oregon,22001.0,46885.0,54920.0,318441.0,113285.0,0.08187429563261993,0,0,1,0,271989.0,4588.0,3090.0,6751.0,3015.0,23540.0,22580.0,247271.0,88282.0,335553.0,0.8105694182439138,0.01367295181387143,0.009208679403849765,0.020119027396566264,0.008985167767833993,0.07015285215748332,0.06729190321648144,0.2630940566765906
1754,Henderson,Texas,21995.0,40900.0,48789.0,78636.0,29732.0,0.04885332350939437,0,0,0,1,71849.0,5243.0,666.0,530.0,37.0,1020.0,1115.0,70388.0,10072.0,80460.0,0.8929778772060651,0.06516281382053195,0.008277404921700223,0.006587124036788466,0.00045985582898334574,0.01267710663683818,0.013857817549092717,0.1251802137708178
1755,Marion,Florida,21992.0,39453.0,46538.0,333503.0,134002.0,0.050046485863118016,0,0,0,1,285189.0,43886.0,976.0,5349.0,268.0,3747.0,8956.0,303980.0,44391.0,348371.0,0.8186358795651762,0.1259748945807774,0.0028016109262826126,0.015354320537587802,0.0007692948035284223,0.01075577473440671,0.02570822485224086,0.12742449859488877
1756,Meade,Kansas,21990.0,51000.0,54093.0,4486.0,1714.0,0.04266227960985079,0,1,0,0,3660.0,26.0,0.0,50.0,3.0,432.0,90.0,3476.0,785.0,4261.0,0.8589532973480404,0.006101854024876789,0.0,0.011734334663224596,0.0007040600797934757,0.1013846514902605,0.021121802393804272,0.18422905421262614
1757,Garfield,Utah,21989.0,45357.0,50429.0,5123.0,1890.0,0.04398833159681872,0,0,1,0,4700.0,12.0,164.0,5.0,22.0,44.0,70.0,4720.0,297.0,5017.0,0.93681482957943,0.002391867649990034,0.03268885788319713,0.000996611520829181,0.004385090691648395,0.00877018138329679,0.013952561291608531,0.05919872433725334
1758,Stevens,Washington,21986.0,41742.0,52410.0,43513.0,17684.0,0.033415601930639215,0,0,1,0,39263.0,205.0,2185.0,287.0,22.0,427.0,1825.0,42610.0,1604.0,44214.0,0.8880218935178903,0.00463654046229701,0.04941873614692179,0.006491156647215814,0.0004975799520513865,0.009657574523906455,0.041276518749717286,0.03627810195865563
1759,Hockley,Texas,21984.0,50565.0,61002.0,23115.0,7973.0,0.03425390423672476,0,0,0,1,20710.0,785.0,154.0,74.0,17.0,830.0,592.0,12192.0,10970.0,23162.0,0.8941369484500475,0.03389171919523357,0.006648821345306968,0.003194888178913738,0.0007339607978585614,0.03583455660132977,0.025559105431309903,0.4736205854416717
1760,Randolph,Illinois,21976.0,47427.0,60224.0,33218.0,11889.0,0.04581528680633036,0,1,0,0,28300.0,3311.0,47.0,128.0,0.0,251.0,509.0,31550.0,996.0,32546.0,0.8695384993547595,0.10173293185030419,0.0014441098752534874,0.0039328949794137525,0.0,0.007712161248694156,0.015639402691575002,0.030602839058563265
1761,Coles,Illinois,21970.0,37040.0,53465.0,53732.0,21046.0,0.06538415945922926,0,1,0,0,48036.0,1905.0,107.0,627.0,97.0,117.0,847.0,50448.0,1288.0,51736.0,0.9284830678830988,0.036821555589918044,0.002068192361218494,0.01211922065872893,0.0018749033554971394,0.0022614813669398484,0.01637157878459873,0.024895623936910468
1762,Tuscarawas,Ohio,21966.0,43739.0,52496.0,92528.0,36149.0,0.07702331070369374,0,1,0,0,89484.0,728.0,245.0,354.0,0.0,165.0,1550.0,90083.0,2443.0,92526.0,0.9671227546851696,0.007868058707822666,0.002647904372824936,0.0038259516244082744,0.0,0.0017832825368004669,0.016752048072974084,0.026403389317597215
1763,Pittsburg,Oklahoma,21966.0,41252.0,50907.0,45417.0,18456.0,0.042113073244225536,0,0,0,1,32257.0,1303.0,2941.0,167.0,65.0,297.0,7352.0,42182.0,2200.0,44382.0,0.7268036591410932,0.02935874904240458,0.0662656031724573,0.0037627867153350457,0.0014645577035735209,0.006691902122482087,0.16565274210265424,0.04956964535171916
1764,Buchanan,Missouri,21961.0,44363.0,57326.0,89419.0,33331.0,0.06361699631059503,0,1,0,0,77914.0,5019.0,294.0,918.0,208.0,1466.0,3257.0,83296.0,5780.0,89076.0,0.8746912748664062,0.056345143472989356,0.0033005523373299205,0.010305806277785262,0.002335084646818447,0.016457856212672324,0.03656428218599847,0.06488840989716646
1765,Hamilton,Illinois,21960.0,38417.0,56202.0,8413.0,3512.0,0.047132141669251205,0,1,0,0,8043.0,31.0,23.0,49.0,0.0,75.0,0.0,8023.0,198.0,8221.0,0.9783481328305559,0.00377083079917285,0.0027977131735798565,0.005960345456757086,0.0,0.009122977739934314,0.0,0.02408466123342659
1766,Alpena,Michigan,21948.0,38016.0,48308.0,29399.0,12899.0,0.049469719640942086,0,1,0,0,27720.0,149.0,152.0,141.0,20.0,31.0,399.0,28230.0,382.0,28612.0,0.9688242695372571,0.005207605200615127,0.005312456312036908,0.004928002236823711,0.0006990074094785405,0.0010834614846917377,0.013945197819096882,0.013351041521040123
1767,Noble,Oklahoma,21947.0,44842.0,55018.0,11529.0,4565.0,0.035586259438189216,0,0,0,1,9559.0,20.0,842.0,12.0,5.0,58.0,915.0,10995.0,416.0,11411.0,0.8377004644641136,0.001752694768206117,0.07378844974147752,0.00105161686092367,0.00043817369205152924,0.005082814827797739,0.08018578564542984,0.036456051178687235
1768,Rains,Texas,21946.0,44478.0,55233.0,10989.0,4232.0,0.04575175187140055,0,0,0,1,10372.0,322.0,69.0,8.0,0.0,449.0,253.0,10454.0,1019.0,11473.0,0.9040355617536826,0.028065893837705917,0.00601412010807984,0.0006972892878933148,0.0,0.03913536128301229,0.02205177372962608,0.08881722304541097
1769,Pickett,Tennessee,21942.0,35184.0,42159.0,5095.0,2388.0,0.050576254065298025,0,0,0,1,5051.0,26.0,0.0,0.0,0.0,0.0,11.0,5061.0,27.0,5088.0,0.9927279874213837,0.005110062893081761,0.0,0.0,0.0,0.0,0.002161949685534591,0.005306603773584905
1770,Ashland,Ohio,21940.0,46548.0,55342.0,53234.0,20207.0,0.05536764118685638,0,1,0,0,51672.0,436.0,3.0,396.0,0.0,230.0,740.0,52764.0,713.0,53477.0,0.9662471716812835,0.008153037754548684,5.609888363221572e-05,0.007405052639452475,0.0,0.004300914411803205,0.013837724629279877,0.013332834676589935
1771,Pueblo,Colorado,21940.0,41777.0,52705.0,160048.0,62439.0,0.07446280113785342,0,0,1,0,131054.0,3535.0,6141.0,1497.0,65.0,15887.0,6506.0,94048.0,70637.0,164685.0,0.7957858942830252,0.021465221483438077,0.037289370616631755,0.009090081063849167,0.00039469289856392507,0.09646901660746274,0.03950572304702918,0.4289218811670765
1772,Sherman,Texas,21936.0,48185.0,58977.0,3048.0,949.0,0.016447747269456383,0,0,0,1,2690.0,11.0,6.0,0.0,0.0,220.0,131.0,1756.0,1302.0,3058.0,0.8796599084368869,0.0035971223021582736,0.001962066710268149,0.0,0.0,0.07194244604316546,0.04283845650752126,0.42576847612818836
1773,Marshall,Indiana,21933.0,45709.0,57613.0,47057.0,17581.0,0.06445190125814405,0,1,0,0,43323.0,443.0,69.0,224.0,0.0,1680.0,856.0,42010.0,4585.0,46595.0,0.9297778731623565,0.00950745788174697,0.0014808455842901598,0.004807382766391244,0.0,0.03605537074793433,0.018371069857280823,0.09840111599957077
1774,Richland,Ohio,21932.0,41835.0,53602.0,123387.0,48458.0,0.061427658878273124,0,1,0,0,105287.0,9555.0,217.0,965.0,33.0,466.0,4801.0,119084.0,2240.0,121324.0,0.8678167551350103,0.07875605815831987,0.0017885991230094623,0.007953908542415351,0.0002719989449737892,0.0038409547987207806,0.03957172529755036,0.018462958689129932
1775,Brule,South Dakota,21928.0,45284.0,57078.0,5286.0,2094.0,0.03798079355510897,0,1,0,0,4553.0,1.0,581.0,21.0,0.0,4.0,96.0,5118.0,138.0,5256.0,0.866248097412481,0.0001902587519025875,0.11054033485540335,0.003995433789954338,0.0,0.00076103500761035,0.0182648401826484,0.026255707762557076
1776,Henry,Alabama,21924.0,41650.0,54725.0,17308.0,7001.0,0.04715614997391874,0,0,0,1,12179.0,4749.0,4.0,0.0,0.0,37.0,155.0,16676.0,448.0,17124.0,0.7112240130810559,0.2773300630693763,0.000233590282644242,0.0,0.0,0.0021607101144592387,0.009051623452464377,0.026162111656155104
1777,Henry,Kentucky,21923.0,46016.0,53557.0,15425.0,6008.0,0.059096531737780025,0,0,0,1,14758.0,456.0,38.0,115.0,18.0,199.0,230.0,15303.0,511.0,15814.0,0.9332237258125712,0.028835209308207918,0.002402934109017326,0.007272037435184014,0.0011382319463766283,0.012583786518274947,0.014544074870368028,0.03231314025546984
1778,Van Zandt,Texas,21920.0,43439.0,51707.0,52515.0,19064.0,0.05690593872016305,0,0,0,1,50558.0,1423.0,358.0,268.0,39.0,618.0,1104.0,48627.0,5741.0,54368.0,0.9299220129487934,0.026173484402589757,0.006584755738669806,0.004929370217775162,0.0007173337257210124,0.011366980576809889,0.020306062389640965,0.1055952030606239
1780,Atchison,Kansas,21909.0,45212.0,56271.0,16839.0,6216.0,0.04749054331907603,0,1,0,0,14785.0,378.0,77.0,71.0,10.0,26.0,1016.0,15876.0,487.0,16363.0,0.9035629163356352,0.023100898368269878,0.00470573855649942,0.004339057630018945,0.000611134877467457,0.0015889506814153883,0.06209130355069364,0.02976226853266516
1781,Marion,Missouri,21909.0,42046.0,52844.0,28804.0,11203.0,0.03805041015089356,0,1,0,0,26266.0,1167.0,110.0,201.0,54.0,69.0,805.0,28177.0,495.0,28672.0,0.9160853794642857,0.04070172991071429,0.0038364955357142855,0.007010323660714286,0.0018833705357142857,0.002406529017857143,0.028076171875,0.017264229910714284
1782,Donley,Texas,21904.0,42411.0,57961.0,3620.0,1280.0,0.029427430593632238,0,0,0,1,3039.0,172.0,13.0,14.0,0.0,72.0,77.0,3014.0,373.0,3387.0,0.8972542072630647,0.05078240330676115,0.003838204901092412,0.004133451431945674,0.0,0.021257750221434897,0.02273398287570121,0.1101269560082669
1783,Lake of the Woods,Minnesota,21903.0,44069.0,49816.0,3998.0,1665.0,0.06795200247328362,0,1,0,0,3546.0,1.0,11.0,32.0,0.0,0.0,219.0,3745.0,64.0,3809.0,0.9309530060383303,0.00026253609871357313,0.002887897085849304,0.00840115515883434,0.0,0.0,0.05749540561827251,0.01680231031766868
1784,Clarion,Pennsylvania,21902.0,42389.0,54945.0,39720.0,15776.0,0.03901020871069128,1,0,0,0,37487.0,426.0,83.0,207.0,24.0,66.0,534.0,38493.0,334.0,38827.0,0.9654879336544158,0.010971746465088727,0.002137687691554846,0.005331341592191001,0.0006181265614134493,0.001699848043886986,0.01375331599144925,0.008602261313003838
1785,Noble,Indiana,21889.0,47117.0,57363.0,47509.0,17722.0,0.08347343934175326,0,1,0,0,45932.0,243.0,21.0,307.0,0.0,158.0,790.0,42593.0,4858.0,47451.0,0.9679880297570125,0.005121072264019725,0.0004425618005942973,0.006469832037259489,0.0,0.0033297506901856654,0.016648753450928325,0.10237929653748076
1786,Spartanburg,South Carolina,21889.0,42919.0,52662.0,286789.0,107350.0,0.08725138118501995,0,0,0,1,221844.0,61724.0,526.0,6744.0,75.0,4693.0,6589.0,282058.0,20137.0,302195.0,0.734108770826784,0.20425222124786976,0.0017405979582719767,0.02231671602773044,0.00024818411952547197,0.0155297076391072,0.02180380218071113,0.06663578153179238
1787,Lincoln,Oklahoma,21888.0,42668.0,53457.0,34238.0,13256.0,0.025948130009693045,0,0,0,1,29712.0,640.0,2658.0,122.0,29.0,129.0,1564.0,33688.0,1166.0,34854.0,0.852470304699604,0.018362311355941928,0.07626097435014632,0.00350031560222643,0.0008320422333161187,0.003701153382682045,0.04487289837608309,0.0334538360016067
1788,Marion,Illinois,21887.0,41010.0,52408.0,39070.0,15893.0,0.03630122611472387,0,1,0,0,35266.0,1330.0,86.0,264.0,0.0,267.0,871.0,37336.0,748.0,38084.0,0.9260056716731436,0.03492280222665686,0.00225816615901691,0.006932044953261212,0.0,0.007010818191366453,0.022870496796554982,0.0196407940342401
1789,Clinton,Pennsylvania,21875.0,42184.0,55818.0,39501.0,15067.0,0.047985957377741376,1,0,0,0,37595.0,637.0,80.0,298.0,11.0,72.0,381.0,38497.0,577.0,39074.0,0.9621487434099402,0.016302400573271227,0.0020473972462507037,0.007626554742283871,0.0002815171213594718,0.0018426575216256335,0.009750729385268976,0.0147668526385832
1790,Murray,Oklahoma,21870.0,44151.0,53246.0,13571.0,5121.0,0.09412581656368844,0,0,0,1,10530.0,220.0,1365.0,81.0,0.0,136.0,1543.0,12981.0,894.0,13875.0,0.7589189189189189,0.015855855855855857,0.09837837837837837,0.0058378378378378375,0.0,0.009801801801801803,0.11120720720720721,0.06443243243243243
1791,Douglas,Oregon,21870.0,40524.0,48420.0,107286.0,43846.0,0.0590554130702215,0,0,1,0,100217.0,471.0,1396.0,1138.0,87.0,702.0,4312.0,102193.0,6130.0,108323.0,0.9251682468173887,0.004348107050210943,0.012887383104234557,0.01050561745889608,0.0008031535315676264,0.006480618151269813,0.03980687388643225,0.0565900132012592
1792,Watauga,North Carolina,21854.0,34293.0,60066.0,51557.0,20909.0,0.05420757760068652,0,0,0,1,50824.0,900.0,355.0,516.0,78.0,612.0,832.0,52235.0,1882.0,54117.0,0.9391503594064712,0.016630633627141195,0.0065598610418168045,0.009534896612894285,0.0014413215810189035,0.011308830866456012,0.015374096864201638,0.03477650276253303
1793,Bear Lake,Idaho,21853.0,44964.0,49145.0,5957.0,2442.0,0.044306966972382116,0,0,1,0,5644.0,21.0,26.0,74.0,0.0,141.0,56.0,5713.0,249.0,5962.0,0.9466621938946662,0.0035223079503522306,0.004360952700436095,0.012411942301241194,0.0,0.023649781952364977,0.009392821200939282,0.041764508554176454
